Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
bestiebriitt,Household Appliances,"$69,890.86",Beauty & Personal Care,"$11,294.61","【2026 Newly Upgraded】Trucozie T350 Rechargeable Wireless Cordless Vacuum Cleaner, 8-in-1 Lightweight Upright Vacuum for Deep Clean, 45-Minute Runtime, 33 kPa Powerful Suction, Housewarming Gift Suitable for Hardwood Floors, Carpets, Pet Hair, Car Interior",1729406319708377732,"$40,974.46",Shark PowerPro Flex Reveal Plus Cordless Vacuum - IZ382H,1732268320365777584,"$12,002.02",Merach Vibration Plate Exercise Machine with Lymphatic Drainage Feature Compact Design for Full Body Workout Max User Weight 400LBS Home Gym Equipment BackToSchool,1729438841571218111,"$6,977.37","【2026 New Arrivals】Trucozie T550 Cordless Vacuum Cleaner, 40kPa Powerful Suction Smart Stick Vacuum with 50 Mins Runtime, 8-in-1 Lightweight Handheld/Upright Vacuum for Hardwood Floor, Carpet, Pet Hair & Car",1731578192195392132,"$5,809.45","2 Pcs 3-foot Camellia Tree with Decorative Pebbles, Flower Pot, 24 Realistic Flowers, 188 Leaves for Indoor, outdoor courtyard Home Decor",1731118821228122916,"$3,530.14"
biohackingnutritionist,Beauty & Personal Care,"$8,917.19",Luggage & Bags,$105.98,"[medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,"$5,417.98","[NEW] [medicube] PDRN Collagen Gua Sha Neck Wrinkle Cream | Built-In Gua Sha Massager with Volufiline 5% + PDRN | Firming, Contour Care for the Look of Fine Lines, Jawline, Neck, Décolleté,Underarms, Chest, Legs, Shoulder | Massage Cream | Korean Skincare",1732399179294806251,"$1,931.95",Scalp Oil Applicator,1732487042424934450,$416.03,DRMTLGY Concentrated Hand Cream 2 fl oz Fragrance Free Hydrating Hand Treatment,1729437041787310630,$254.21,"[medicube] Gatekeeping My Real Age Set | 5-step Longevity, Anti- Aging Routine l PDRN & Volufiline & Collagen & NAD+ EGF Complex l Cares for Look of Fine Lines, Firming Care, Radiant & Youthful Looking, Plumping | Korean Skincare, K-Beauty",1732363645554692331,$235.00
bkewwwl1507,Beauty & Personal Care,"$28,680.68",Fashion Accessories,"$8,666.03",NuDerma Clinical High Frequency Wand with Fusion Neon-Argon Applicators Anti-Aging Anti-Acne by Pure Daily Care  Facial Beauty Instrument,1729401883679232365,"$6,433.39",[medicube] Body Gommage Exfoliating Pad 8ea for bumpy skin flaky skin body scrub,1731233913351344363,"$4,861.70",Micro-Infusion 2 Month Rejuvenating & Brightening Bundle,1730973352148243047,"$4,553.20",Mellow Sleep |  Cooling EasyFit Sheet - Silky Soft Breathable Fitted Sheet Stays Wrinkle-Free Trusted By Top Hotels,1732177854905815121,"$4,005.64",GOOGOO Hair Extensions Seamless Clip in Human Hair Extensions Natural Straight Hair summer hairstyles #sohochic,1729397696606998963,"$3,461.03"
brandie1234,Womenswear & Underwear,"$9,783.12",Menswear & Underwear,"$2,508.39","Women's Plain Basic Button-Front Drop-Shoulder Fitted Denim Jacket Coats, Casual Long-Sleeve Collared Pocket Outerwear for Daily Wear, Aesthetic Womenswear",1729589173787988987,"$1,669.71","PinkyMoor Women's Retro Camouflage Cargo Pants, 98% Cotton Baggy Straight-Leg Trousers, Trending Low Rise Streetwear for a Party, Sizes S, M, L, Women's Clothes, Wide Legs, H Type",1729657470747579336,"$1,431.53",Cody James Men's Men&#039;S Pioneer Wash Wyatt Slim Bootcut Stretch Denim Jeans - Cjsu23j83-Ltw,1730596356971991270,"$1,018.63",PrettyGarden Women's Oversized Cardigan Sweater Fall Long Lantern Sleeve Knit Open Front Lightweight Sweater Knitwear Tops#DealsForYouDays,1731208195967717743,$967.62,QUAY - STUDIO SESH Oversized Navigator Sunglasses with Tubular Arms & Metal Bridge Details Black Frame,1731241551990525979,$793.38
brandienicole27,Beauty & Personal Care,"$46,817.52",Womenswear & Underwear,"$8,706.80",On 'Til Dawn Bronze Veil Waterproof Setting Spray,1732455657267630903,"$16,550.77",tarte timeless hydrating foundation & serum foundation brush - full coverage serum foundation + FREE brush,1732289079425471420,"$9,450.55",tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,"$4,372.11","utcoco Women's Sleeveless Bodycon Denim Midi Dress - Lady's Casual Wear with Side Slit, Elegance-Focused Fit, Chic 2026 Design, Women's Clothes, Trending Clothes, Stylish Women's Wear",1732202457133715937,"$3,979.94","[NEW] [medicube] Kojic Acid Turmeric Vita Jelly Eye Mask | Hydrogel Eye Patches with Kojic Acid, Turmeric, Vitamin C | Refreshing for Puffy, Tired Eyes | Soothing & Calming & Tone Renewal & Radiance Care | Troubled Skin & After Spot Care | Korean Skincare",1732472680192577771,"$3,428.60"
brando23454,Pet Supplies,"$3,768.95",Sports & Outdoor,"$2,401.30","VEVOR Portable Dog Blow Dryer, 2000W/2.7HP Pet Grooming Dryer with Metal Housing, Safe Heating, Quick Drying, Adjustable Speed, Temperature Control, 4 Nozzles, Extendable Hose, Auto Shut-Off, Black (Father's Day Gift Option), Easy To Connect",1729433235356618926,"$3,535.71","WARSUN T7 EDC Flashlight, Pocket LED Work Light with Magnetic Base & Clip, USB-C Rechargeable, Compact Everyday Carry Tool for Camping, Car Repair and Outdoor Use",1729541227726476256,$892.63,Ridge Tracker Card | Apple FindMy Compatible | Credit Card Size Wallet Tracker | AirTag Alternative | Never Lose Your Wallet | Slim EDC Accessory | Works with iPhone | Best Tech Gift,1729496156303627882,$741.30,Dual Rifle Rack-Behind Seat Storage truck rack Universal Automotive Accessories Car Accessory,1732253987157873298,$739.84,[Summerfinds][Camping Essentials 2026]CTOLITY AP2000 2400W Solar Generators Emergency Power Outage Survival Supply Portable Power Station 2048Wh LiFePO4 LFP Battery Backup 1000W Fast Charging Outdoor Emergency Prep RV Home off Grid Living,1730906426621924300,$545.95
brehyah,Phones & Electronics,"$3,558.71",Sports & Outdoor,$651.87,"JLab JBuds Lux ANC Wireless Bluetooth Noise Cancelling Headphones with Mics, Adjustable Over-Ear Design, Custom EQ, Be Aware Safety Mode, Foldable, Wired Charging Cable, Compatible with iPhone/Android Devices (Tools and Gadgets, Mens Gifts)",1729430076387136161,"$2,732.19","Gymreapers Women's 3-Pack Infinity Seamless Scrunch Athletic Shorts, High Waistband, Moisture-Wicking, Breathable, Diamond Gusset Crotch, No Front Seam, Squat-Proof, Compression Fit, Stretch, Anti-Chafe Athleisure Sports Shorts for Gym Yoga Training",1729567609661526087,$344.94,"Made4pets Large Cat Scratching Post with Condo Design, Cotton Sisal Rope, Dual Rope Options, Beige Vertical Natural Sisal Scratcher for Pet Play & Rest",1731379862791819537,$338.95,EHPlabs OxyShred Energy Drink | Ready-to-Drink RTD | On-The-Go Energy & Focus Support | Daily Performance Routine | Zero Sugar | Better For You Energy Drink | 12 Pack,1729433039799751674,$303.97,"JLab Epic Lux Lab Edition ANC Over-Ear Headphones, 32mm Drivers, Adaptive Noise Cancellation, Hi-Res Audio, Bluetooth & Wired Connection, Cable Included, Chargeable, Wireless Charging Dock, Headphone Case, Manufacturer Warranty",1730308689466987169,$252.02
brittaniehammershop,Food & Beverages,"$1,047.82",,,"Farmer Hydrate - Electrolytes Made From Real Fruit, French Salt, & Organic Coconut Water",1731884296251281946,$748.08,Farmer Hydrate Single Serve Variety Pack,1732413914727354906,$164.06,Farmer Protein Powder - Third Party Tested,1730763996470809114,$135.68,,,,,,
brittany.fnp,"Books, Magazines & Audio","$1,116.70",Toys & Hobbies,$775.56,Michael Coloring Book,1732387379775443062,"$1,116.70","Children's Cooking Set - A truly safe mini kitchen set with a children's set for making real food,  Kitchen toys for toddlers, kitchen toy gifts suitable for girls and boys(Send US standard adapter head)",1732216102089102092,$561.09,ECOFANTASY Kids Travel Tray - Waterproof Carseat Table Top - Car Seat Tray for Toddler - Travel and Road Trip Essentials Kids - Lap Desk with Storage - Best Toddler Christmas Gift - Black Friday Cyber Monday,1729618142199517850,$312.16,"Dreamon Kids Pretend Foot Spa & Nail Kit - Kids Pretend Spa Day Kit for Girls with Mask Foot Bath and Nail Dryer, Manicures Pedicure Toy Kit & Nail Art,  Role Playing Accessories, Summervibes",1730846339971322454,$155.47,HYZ Women's Pearl Beaded Halter Twist Sleeveless Tie Back Dress A Line Dress,1732160119251832875,$79.98
brittnymarch,Beauty & Personal Care,$297.66,Womenswear & Underwear,$125.94,Scentual Luxury Perfume Oil Ultra-Concentrated Handcrafted in USA 10ml Roller with Vanilla Gourmand Floral Fruity Notes,1731248492514480638,$275.71,DELIMIRA Women's Inbarely Plus Full Coverage Bra No Padded Plus Size Underwire Unlined Seamless Bras,1731378392447357219,$83.97,"Costzon 55""/60"" Toddler Recreational Trampoline with No-Gap Jumping Mat, Safety Net, Zippered Door, Easy-To-Assemble Kids’ Exercise Toy, Indoor/Outdoor Use, Toddler Gifts That Improves Balance",1729417218020512259,$79.99,FeelinGirl Women's Wireless Bra Comfort Bralettes No Underwire Unlined Cami Bra Seamless Tshirt Bras Sports Bra Bralette Basic Comfortable Fit Womenswear Everyday Up to 44DD Summervibes,1729532326804361713,$41.97,NEW Pick a Scent: Ultra-Concentrated Perfume Mist,1731114039936193022,$21.95
bryttani_mingo,Beauty & Personal Care,$320.03,Toys & Hobbies,$66.86,"TYMO ROVY COMPACT - 1-Inch Deep Wave Hair Crimper and Curling Wand, Negative-Ionic Ceramic Styling Tool for Smooth Hollywood and Mermaid Waves, Dual Voltage, Lightweight, Anti-Frizz, Travel Friendly,dorm essentials",1729442199827812830,$248.71,"Race Track Car Vehicles Toy Set for Kids - Colorful Cars, Durable Materials, Suitable for Ages 3-4 Years, Non-Toxic, Easy to Assemble",1729392834399671197,$66.86,"Wavytalk Turblow Pro Fast Drying Hair Dryer - 110,000 RPM Brushless Motor | High Speed Fast Drying, Frizz Control & Smoothing, 3 Speeds & 3 Temps, Negative Ions for Against Heat Damage",1729466510849446040,$49.79,"[Dear Klairs Official] EGF Depuff & Cooling Set | Blue Youth Activating Drop + Blue EGF Calming Mist + Blue Caffeine Full Cover Eye Patch | EGF Morning care, Korean Skincare",1732493922505495295,$21.53,"2 in 1 Incense & Candle Holder, 1 Count Wooden Base Aromatherapy Diffuser Incense Burner with Removable Glass Ash Collector, Woody Home Decor Ornament for Living Room Bedroom, Funny Gift, Scented, Aroma, Fragrance Perfume,dorm essentials,home essentials",1731579887369359792,$10.85
btbeautyx,Beauty & Personal Care,"$1,803.05",Furniture,$143.97,"Brightup 5 in 1 Air Styler, Hairstyle, Automatic Hair Curling Iron with Detachable Brush Head, Blow-Dry,Straightening Wrap  Negative Ions Ergonomic Rose Gold,dorm essentials tiktokshopbacktoschool",1729478886449255048,"$1,398.30","GuruNanda Retainer & Denture Cleaning Pod with UV for Dentures, Retainers, Mouthguards with One Touch Timer Lightweight Daily",1730721120930205959,$177.72,"Ergonomic Home Office Chair - High Back Reclining Mesh Material Desk Chair with 360-Degree Swivel Rolling Base, Adjustable Headrest (Footrest Optional), Reclining Office Chair",1729550655709549029,$143.97,Genleck Women Crossover High Waisted Jeans Shorts Stretchy Casual Denim Shorts Boyfriend Summer Womenswear Streetwear Bottom Fit Ripped Style Chic,1729403573225099377,$70.46,"Kaitse Ultrasonic Cleaner, 25W Deep Cleaning Denture Cleanser Machine for Retainers, Mouth Guards, Aligners & Jewelry | Unscented & Fragrance Free | ABS Body, 25W Power, Deep Cleaning Denture Cleansers, One Button On",1729411566288212744,$63.27
button.n.bangle,Beauty & Personal Care,"$1,137.64",Pet Supplies,$97.47,"[medicube] Kojic Acid Golden Glow & Radiance Full SET | Turmeric, Niacinamide, Vitamin C, Korean Skincare",1731332437628129515,$213.50,"[NEW] [medicube] Gatekeeping My Real Age Set | 5-step Longevity, Anti- Aging Routine l PDRN & Volufiline & Collagen & NAD+ EGF Complex l Cares for Look of Fine Lines, Firming Care, Radiant & Youthful Looking, Plumping | Korean Skincare, K-Beauty",1732363645554692331,$132.14,"PETLIBRO Automatic Cat Feeder, Refrigerated wet food dispenser with WiFi control, 3 days freshness, 3 timed meals,  quick cooling Feeding",1729470851761017331,$97.47,"[medicube] Smooth & Clear Body Care Set | Hypochlorous Acid Body Peel Shot, Kojic Acid Turmeric Body Wash, Toner Pad, Toner, Mist | Exfoliating for Dead Skin Cells & Excess Sebum & Clearing for After Spots, Texture & Uneven Skin Tone | K-Beauty",1732052189676081387,$73.99,"[NEW] [medicube] PDRN Pink Collagen Jelly Eye Mask | Hydrogel Eye Patches with PDRN, Collagen, NAD | Refreshing for Puffy, Tired Eyes | Firming for Look of Wrinkles, Fine Lines | Korean Skincare (6/28/50 Pairs)",1732397931521020139,$72.54
by.bren2,Womenswear & Underwear,$393.86,Kids' Fashion,$199.75,Hanes Ecosmart Boys' Tank 5-pack Underwear Multi Pack Comfortable Fit Soft Stretch Fabric Breathable Brlta5,1731045157806380004,$199.75,FAIABLE Men´s Hoodies Unisex Oversized Zip-Up Hoodie for Women Plain Acid Wash Long Sleeve Pullover Basic Minimalist Tops Heavyweight Fleeced Cotton Zipper Hoodie Vintage Casual Menswear Sweatshirts,1729773126172578149,$170.97,"klassy Ribbed Dainty Boat Neck Brami - Casual Top for Women, Stretchy Fabric, Essential Womenswear",1729532610105348133,$97.41,ANRABESS  Womens Crochet Swimsuit Beach Cover Up 2026 Sleeveless Mesh Knit Bathing Suit Swim Coverups Mini Dress,1729498649558487369,$77.98,"Cider Women's Sleeveless Minimalist Square Neck Solid Bowknot Mini Dress, Size 0-26, Lady's Casual Womenswear SohoChic",1730099040780456023,$67.86
calebrichhh,Beauty & Personal Care,"$3,391.73",Home Supplies,$660.00,"Lumiellé Glass Skin Liquid Exfoliant with Salicylic Acid (BHA) | Pore Minimizing, Skin Resurfacing & Brightening Treatment for Smooth, Clear, Glowing Skin",1729399294440607900,"$1,525.85","[Biodance Official] Rejuvenating Caviar PDRN Serum | Skin-Boosting Serum, Targeted Serum for Loss of Elasticity, Fine Lines, Weakened Skin Barrier, Rough Texture & Radiance, Korea Skincare",1732490035808080650,$917.60,"Hinoki Fantôme Magnum - 27oz Candle - Cardamom, Hinoki + Smoked Amber",1729472102088282744,$660.00,Self-Tanning - Milky Essence,1732314195951063680,$228.97,"304 Stainless Steel Gua Sha Facial Tools. Comfort Guasha Tool for Face or Body Massage. Relieve Tensions and Reduce Redness Skin Care Tool for Body Treatment, Metal Beauty Essentials mothersdaygift,beachoutfits,travel essentials",1730204030341845076,$196.23
candidly.betsy,Home Supplies,"$7,403.19",Toys & Hobbies,$863.80,"Cute Halloween scary ghost Maruko squeeze toy set, portable stress-relief hand squeeze toys, perfect Halloween party treat bag fillers and holiday gifts",1732478987179168329,"$5,877.78","Glitter Dumpling Squishy Toy, Colorful Stress Relief Ball, Soft Squeeze Decompression Toy, Stress Relaxation Gift for Adults",1732411755099230793,$576.43,"Authentic RMS Mystery Dumpling Surprise Mix 3-Pack – Original Dumpling Squishy Fidget Toys in sealed Steamer Baskets, Random Assortment, Editions & Styles May Vary, Duplicates Possible, Ages 3+",1732533196074554117,$383.94,"8-Piece Set Squishy , Malt Sugar Stress Relief Fidget Toys, Sensory Bundle, Creative Slow-Return Squishy, Party Gift, 8 Different Styles",1731896173863211296,$279.50,"Halloween Ghost Dumpling Glitter Squeeze Toy Set, Spooky Stress Relief Squishy Fidget Toys, Portable Hand Decompression Toy, Halloween Party Favors Trick Treat Bag Fillers Holiday Gifts",1732478240561271072,$247.13
carlosesparza,Menswear & Underwear,"$1,487.36",Fashion Accessories,$653.55,"AELFRIC EDEN Men's Gothic Streetwear Sweatpants - Baggy Barrel Leg Athleisure Joggers with Blade Graphic, Drawstring Waist, Fashion Apparel, Mens Clothing, Clothes, Trending Graphic Clothing, Trending Clothes, Men's Wear, Vintage Clothing",1732253469021737570,$569.71,"1pc Original S-Type Closed Metal Authentic Zinc Alloy Keychain For Bags Pendant, High-End Design Bag Accessory Purse Accessories, Spring Snap Head Waist Belt Buckle Decoration",1732145970139599644,$377.20,"Dr. Groot Hair & Scalp Dynamic Duo Set, Korean Color Safe for Permanent Hair Color Haircare, Hair Thickening, Biotin, Keratin",1729483870866543473,$256.60,"VICTORIOUS TERRA Men's Baggy Fit Raw Denim Jeans, 5-Pocket Streetwear Style in Breathable Stretch Cotton, Fabric, Soft, Stylish, Casual, Classic, Menswear, Hem",1729641487396475528,$232.53,Haus | Premium Ultra-Soft Cotton Fitted Tank 6 Pack,1731664568127951530,$172.00
carlymanninggg,Beauty & Personal Care,$352.71,,,"tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,$190.00,tarte Big Stick Energy duo – shape tape concealer stick & brush,1730956811325510588,$88.78,On 'Til Dawn Bronze Veil Waterproof Setting Spray,1732455657267630903,$39.95,DR.DENT Purple Mouthwash - Sachets 20 Pack - Peroxide-Free - Alcohol Free - Vegan Mint,1732294339991933438,$33.98,,,
caro_manning,Phones & Electronics,"$7,813.77",Beauty & Personal Care,"$6,088.49","SHOKZ OpenRun Open-Ear Bluetooth Bone Conduction Sport Headphones - Electronic Audio Device, Waterproof Wireless Headphones with Built-in Mic for Workouts, Running, Sweat Resistance, Running Wireless Headset",1729658080504484442,"$4,587.61","tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,"$3,491.84","SHOKZ OpenRun Pro 2 High Quality Headphones - Open Ear Earphones with Bone Conduction Tech, Sweat-Resistant Sports Headset for Workouts, Deep Bass Audio & Smart Mic, Gym",1729658353063203418,"$1,849.57",tarte colored clay CC undereye corrector,1729734769623929788,"$1,827.74",JLab GO Sport+ True Wireless Earbuds with Integrated Charging Case 35+ Hour Playtime 3 EQ Sound Settings IPX4 Bluetooth 5.3 Cable Rechargeable Headphones Audio - Electronic,1729397398907556513,$710.59
